iter	Passed	Remaining
1666	40814	81604
1667	40846	81595
1668	40867	81563
1669	40889	81534
1670	40911	81504
1671	40935	81478
1672	40957	81449
1673	40979	81420
1674	41002	81392
1675	41027	81369
1676	41050	81342
1677	41075	81318
1678	41100	81294
1679	41125	81271
1680	41149	81245
1681	41173	81220
1682	41196	81192
1683	41220	81168
1684	41243	81140
1685	41265	81111
1686	41287	81082
1687	41312	81059
1688	41337	81034
1689	41362	81012
1690	41388	80989
1691	41411	80963
1692	41435	80938
1693	41458	80910
1694	41482	80884
1695	41506	80858
1696	41531	80835
1697	41557	80813
1698	41580	80786
1699	41603	80759
1700	41627	80734
1701	41652	80710
1702	41676	80686
1703	41700	80660
1704	41726	80637
1705	41750	80612
1706	41774	80587
1707	41800	80565
1708	41823	80538
1709	41848	80515
1710	41870	80486
1711	41894	80461
1712	41920	80439
1713	41944	80413
1714	41969	80389
1715	41992	80363
1716	42016	80337
1717	42039	80311
1718	42065	80289
1719	42087	80260
1720	42110	80233
1721	42132	80203
1722	42156	80178
1723	42192	80175
1724	42214	80145
1725	42236	80117
1726	42258	80088
1727	42281	80061
1728	42304	80033
1729	42327	80006
1730	42351	79980
1731	42373	79952
1732	42394	79921
1733	42417	79893
1734	42442	79869
1735	42467	79847
1736	42491	79821
1737	42514	79793
1738	42535	79763
1739	42561	79741
1740	42584	79715
1741	42609	79690
1742	42632	79664
1743	42655	79636
1744	42676	79606
1745	42699	79579
1746	42725	79556
1747	42749	79531
1748	42773	79506
1749	42797	79480
1750	42820	79453
1751	42844	79428
1752	42868	79402
1753	42894	79381
1754	42916	79352
1755	42941	79328
1756	42964	79301
1757	42986	79274
1758	43011	79249
1759	43035	79224
1760	43059	79199
1761	43083	79173
1762	43106	79147
1763	43131	79122
1764	43154	79096
1765	43179	79072
1766	43203	79047
1767	43226	79020
1768	43249	78993
1769	43273	78968
1770	43299	78945
1771	43323	78920
1772	43345	78892
1773	43368	78865
1774	43391	78838
1775	43416	78813
1776	43438	78786
1777	43463	78762
1778	43489	78739
1779	43521	78730
1780	43544	78701
1781	43565	78672
1782	43589	78646
1783	43610	78617
1784	43636	78593
1785	43658	78565
1786	43680	78536
1787	43703	78510
1788	43728	78485
1789	43752	78461
1790	43776	78436
1791	43800	78410
1792	43824	78385
1793	43849	78361
1794	43874	78337
1795	43898	78313
1796	43921	78286
1797	43944	78259
1798	43967	78232
1799	43990	78206
1800	44016	78184
1801	44042	78161
1802	44066	78135
1803	44087	78106
1804	44110	78079
1805	44134	78053
1806	44159	78030
1807	44185	78008
1808	44209	77984
1809	44233	77959
1810	44256	77931
1811	44280	77906
1812	44304	77881
1813	44330	77859
1814	44354	77834
1815	44401	77848
1816	44434	77840
1817	44459	77815
1818	44483	77790
1819	44508	77768
1820	44532	77742
1821	44557	77719
1822	44581	77693
1823	44606	77670
1824	44630	77644
1825	44653	77618
1826	44678	77594
1827	44703	77571
1828	44730	77550
1829	44755	77526
1830	44778	77500
1831	44803	77476
1832	44827	77451
1833	44853	77429
1834	44879	77407
1835	44903	77382
1836	44927	77357
1837	44951	77331
1838	44977	77310
1839	45001	77285
1840	45026	77262
1841	45050	77235
1842	45074	77211
1843	45097	77184
1844	45123	77161
1845	45145	77133
1846	45167	77104
1847	45190	77078
1848	45213	77051
1849	45236	77025
1850	45258	76996
1851	45283	76972
1852	45309	76950
1853	45334	76926
1854	45359	76902
1855	45382	76877
1856	45406	76850
1857	45430	76825
1858	45453	76798
1859	45477	76773
1860	45501	76748
1861	45525	76723
1862	45549	76697
1863	45572	76672
1864	45598	76649
1865	45624	76627
1866	45655	76614
1867	45684	76596
1868	45714	76582
1869	45746	76569
1870	45773	76550
1871	45799	76528
1872	45827	76509
1873	45851	76484
1874	45875	76458
1875	45897	76431
1876	45922	76407
1877	45946	76382
1878	45971	76357
1879	45993	76330
1880	46019	76306
1881	46043	76282
1882	46069	76260
1883	46091	76232
1884	46115	76206
1885	46138	76180
1886	46164	76157
1887	46194	76141
1888	46218	76117
1889	46242	76091
1890	46265	76065
1891	46289	76039
1892	46311	76011
1893	46335	75986
1894	46357	75958
1895	46382	75933
1896	46407	75910
1897	46430	75884
1898	46454	75857
1899	46477	75832
1900	46503	75809
1901	46527	75783
1902	46551	75760
1903	46576	75735
1904	46601	75712
1905	46624	75685
1906	46648	75660
1907	46671	75633
1908	46696	75610
1909	46719	75583
1910	46743	75557
1911	46767	75532
1912	46791	75506
1913	46816	75483
1914	46839	75456
1915	46865	75434
1916	46889	75409
1917	46914	75385
1918	46936	75357
1919	46960	75332
1920	46984	75306
1921	47007	75280
1922	47030	75254
1923	47054	75228
1924	47076	75200
1925	47099	75173
1926	47123	75148
1927	47148	75124
1928	47172	75099
1929	47199	75079
1930	47224	75054
1931	47248	75030
1932	47271	75003
1933	47294	74976
1934	47319	74952
1935	47341	74924
1936	47365	74899
1937	47390	74875
1938	47415	74851
1939	47439	74827
1940	47463	74802
1941	47486	74775
1942	47512	74753
1943	47536	74728
1944	47559	74702
1945	47584	74677
1946	47608	74652
1947	47632	74628
1948	47657	74603
1949	47682	74579
1950	47706	74554
1951	47730	74530
1952	47755	74506
1953	47778	74480
1954	47802	74454
1955	47826	74428
1956	47850	74404
1957	47873	74377
1958	47897	74351
1959	47920	74326
1960	47944	74300
1961	47968	74275
1962	47992	74250
1963	48015	74222
1964	48039	74198
1965	48064	74174
1966	48088	74149
1967	48112	74123
1968	48135	74097
1969	48160	74073
1970	48183	74047
1971	48206	74020
1972	48229	73994
1973	48253	73969
1974	48276	73942
1975	48300	73916
1976	48323	73891
1977	48349	73868
1978	48372	73842
1979	48396	73817
1980	48421	73793
1981	48444	73766
1982	48469	73743
1983	48492	73716
1984	48517	73692
1985	48542	73669
1986	48567	73645
1987	48589	73617
1988	48612	73590
1989	48635	73564
1990	48661	73542
1991	48684	73515
1992	48708	73490
1993	48732	73465
1994	48756	73440
1995	48779	73412
1996	48805	73391
1997	48830	73367
1998	48853	73341
1999	48876	73314
2000	48899	73288
2001	48923	73263
2002	48950	73241
2003	48974	73217
2004	48998	73192
2005	49023	73168
2006	49044	73139
2007	49068	73113
2008	49092	73088
2009	49117	73065
2010	49140	73038
2011	49164	73012
2012	49187	72987
2013	49212	72964
2014	49237	72939
2015	49260	72913
2016	49283	72887
2017	49307	72862
2018	49332	72837
2019	49358	72815
2020	49380	72788
2021	49409	72769
2022	49433	72745
2023	49457	72719
2024	49481	72694
2025	49506	72672
2026	49531	72647
2027	49555	72622
2028	49578	72596
2029	49604	72573
2030	49628	72548
2031	49652	72524
2032	49677	72500
2033	49702	72476
2034	49725	72449
2035	49749	72424
2036	49772	72398
2037	49798	72376
2038	49821	72350
2039	49845	72325
2040	49871	72301
2041	49896	72278
2042	49919	72252
2043	49945	72230
2044	49969	72205
2045	49994	72181
2046	50018	72156
2047	50040	72128
2048	50065	72105
2049	50090	72081
2050	50114	72055
2051	50138	72031
2052	50162	72006
2053	50188	71984
2054	50213	71960
2055	50239	71937
2056	50264	71914
2057	50288	71888
2058	50311	71863
2059	50335	71838
2060	50359	71812
2061	50382	71786
2062	50407	71762
2063	50429	71734
2064	50451	71707
2065	50475	71681
2066	50500	71658
2067	50528	71638
2068	50551	71613
2069	50575	71587
2070	50602	71566
2071	50627	71542
2072	50652	71519
2073	50678	71496
2074	50704	71474
2075	50728	71450
2076	50752	71424
2077	50779	71404
2078	50807	71385
2079	50834	71364
2080	50865	71348
2081	50893	71328
2082	50921	71309
2083	50949	71290
2084	50977	71270
2085	51004	71249
2086	51028	71224
2087	51051	71197
2088	51076	71173
2089	51100	71150
2090	51124	71124
2091	51148	71099
2092	51171	71072
2093	51196	71048
2094	51220	71024
2095	51247	71003
2096	51271	70977
2097	51293	70950
2098	51318	70926
2099	51341	70899
2100	51364	70874
2101	51390	70850
2102	51413	70824
2103	51436	70799
2104	51461	70774
2105	51485	70749
2106	51509	70724
2107	51533	70700
2108	51558	70675
2109	51581	70649
2110	51604	70622
2111	51627	70596
2112	51651	70571
2113	51676	70547
2114	51700	70523
2115	51724	70497
2116	51747	70472
2117	51772	70447
2118	51796	70422
2119	51820	70397
2120	51843	70370
2121	51866	70344
2122	51890	70320
2123	51916	70298
2124	51941	70273
2125	51964	70247
2126	51987	70221
2127	52010	70194
2128	52032	70167
2129	52056	70141
2130	52080	70116
2131	52103	70090
2132	52127	70065
2133	52150	70038
2134	52173	70012
2135	52196	69986
2136	52221	69962
2137	52246	69939
2138	52272	69916
2139	52297	69892
2140	52320	69866
2141	52345	69842
2142	52371	69820
2143	52396	69796
2144	52420	69771
2145	52443	69745
2146	52467	69719
2147	52490	69694
2148	52515	69670
2149	52539	69645
2150	52564	69621
2151	52588	69596
2152	52611	69570
2153	52635	69544
2154	52659	69520
2155	52681	69492
2156	52706	69469
2157	52730	69443
2158	52755	69419
2159	52778	69393
2160	52802	69369
2161	52828	69346
2162	52853	69323
2163	52879	69301
2164	52905	69278
2165	52931	69255
2166	52956	69232
2167	52980	69206
2168	53003	69181
2169	53026	69154
2170	53051	69130
2171	53075	69105
2172	53097	69078
2173	53121	69052
2174	53144	69026
2175	53169	69003
2176	53194	68978
2177	53218	68953
2178	53243	68930
2179	53266	68904
2180	53289	68878
2181	53312	68851
2182	53336	68826
2183	53358	68799
2184	53382	68773
2185	53406	68749
2186	53431	68725
2187	53454	68699
2188	53476	68671
2189	53500	68647
2190	53525	68623
2191	53548	68597
2192	53572	68571
2193	53596	68546
2194	53620	68521
2195	53644	68496
2196	53668	68472
2197	53692	68446
2198	53715	68420
2199	53739	68395
2200	53765	68373
2201	53790	68349
2202	53815	68325
2203	53840	68302
2204	53864	68277
2205	53888	68252
2206	53912	68227
2207	53936	68202
2208	53960	68177
2209	53985	68153
2210	54007	68126
2211	54032	68102
2212	54054	68075
2213	54078	68049
2214	54103	68025
2215	54128	68002
2216	54153	67978
2217	54176	67953
2218	54201	67928
2219	54225	67903
2220	54250	67880
2221	54273	67854
2222	54298	67830
2223	54321	67804
2224	54344	67778
2225	54367	67751
2226	54392	67727
2227	54415	67702
2228	54438	67675
2229	54461	67649
2230	54485	67624
2231	54510	67600
2232	54533	67574
2233	54558	67550
2234	54581	67525
2235	54607	67502
2236	54630	67475
2237	54655	67452
2238	54677	67425
2239	54701	67400
2240	54725	67374
2241	54750	67351
2242	54773	67325
2243	54797	67300
2244	54819	67273
2245	54845	67249
2246	54867	67223
2247	54890	67197
2248	54913	67170
2249	54938	67146
2250	54962	67122
2251	54987	67098
2252	55009	67071
2253	55034	67047
2254	55057	67021
2255	55081	66995
2256	55106	66973
2257	55131	66948
2258	55153	66920
2259	55176	66894
2260	55199	66869
2261	55223	66843
2262	55246	66818
2263	55273	66796
2264	55296	66771
2265	55321	66746
2266	55347	66724
2267	55373	66702
2268	55398	66678
2269	55423	66655
2270	55447	66629
2271	55470	66604
2272	55494	66578
2273	55517	66552
2274	55544	66531
2275	55569	66507
2276	55594	66483
2277	55617	66457
2278	55642	66433
2279	55665	66408
2280	55690	66384
2281	55714	66359
2282	55740	66336
2283	55763	66310
2284	55786	66284
2285	55810	66259
2286	55834	66234
2287	55858	66209
2288	55880	66183
2289	55905	66158
2290	55929	66133
2291	55959	66116
2292	55987	66096
2293	56015	66076
2294	56043	66055
2295	56070	66034
2296	56097	66012
2297	56125	65992
2298	56153	65972
2299	56180	65950
2300	56203	65924
2301	56227	65900
2302	56252	65876
2303	56276	65851
2304	56300	65826
2305	56324	65801
2306	56348	65776
2307	56372	65751
2308	56398	65729
2309	56421	65703
2310	56446	65679
2311	56470	65654
2312	56494	65629
2313	56520	65606
2314	56545	65582
2315	56569	65558
2316	56594	65533
2317	56618	65509
2318	56643	65485
2319	56671	65465
2320	56696	65441
2321	56720	65416
2322	56742	65389
2323	56767	65365
2324	56789	65338
2325	56813	65314
2326	56837	65288
2327	56864	65267
2328	56888	65241
2329	56911	65216
2330	56935	65191
2331	56964	65172
2332	56986	65145
2333	57009	65118
2334	57032	65092
2335	57055	65066
2336	57078	65040
2337	57101	65014
2338	57126	64990
2339	57149	64965
2340	57173	64939
2341	57197	64914
2342	57223	64892
2343	57246	64866
2344	57271	64842
2345	57293	64815
2346	57315	64788
2347	57339	64763
2348	57365	64741
2349	57390	64716
2350	57415	64692
2351	57440	64669
2352	57466	64646
2353	57491	64622
2354	57516	64599
2355	57541	64575
2356	57564	64549
2357	57587	64523
2358	57610	64497
2359	57636	64474
2360	57663	64452
2361	57685	64425
2362	57709	64401
2363	57732	64375
2364	57755	64348
2365	57780	64325
2366	57803	64299
2367	57827	64274
2368	57849	64247
2369	57873	64223
2370	57896	64196
2371	57919	64170
2372	57944	64146
2373	57968	64121
2374	57991	64095
2375	58015	64071
2376	58039	64045
2377	58062	64019
2378	58086	63995
2379	58111	63971
2380	58134	63945
2381	58158	63920
2382	58181	63894
2383	58205	63870
2384	58228	63844
2385	58253	63819
2386	58276	63794
2387	58299	63768
2388	58322	63742
2389	58347	63718
2390	58374	63696
2391	58398	63672
2392	58421	63646
2393	58445	63621
2394	58469	63596
2395	58493	63571
2396	58517	63546
2397	58542	63522
2398	58565	63496
2399	58589	63472
2400	58613	63447
2401	58636	63420
2402	58659	63395
2403	58683	63370
2404	58706	63343
2405	58729	63318
2406	58753	63293
2407	58777	63268
2408	58801	63244
2409	58824	63218
2410	58846	63190
2411	58868	63164
2412	58892	63138
2413	58916	63114
2414	58941	63090
2415	58963	63063
2416	58988	63039
2417	59012	63015
2418	59037	62991
2419	59062	62967
2420	59113	62971
2421	59146	62955
2422	59169	62930
2423	59192	62904
2424	59218	62881
2425	59241	62855
2426	59265	62830
2427	59288	62805
2428	59311	62779
2429	59335	62754
2430	59359	62729
2431	59382	62703
2432	59408	62680
2433	59432	62655
2434	59457	62631
2435	59481	62606
2436	59504	62580
2437	59528	62556
2438	59552	62531
2439	59576	62506
2440	59600	62481
2441	59625	62457
2442	59648	62432
2443	59671	62406
2444	59695	62381
2445	59718	62355
2446	59743	62331
2447	59770	62309
2448	59795	62286
2449	59819	62260
2450	59846	62238
2451	59871	62215
2452	59895	62190
2453	59917	62163
2454	59941	62139
2455	59965	62114
2456	59989	62089
2457	60011	62062
2458	60037	62039
2459	60063	62017
2460	60089	61993
2461	60114	61969
2462	60138	61945
2463	60165	61923
2464	60189	61898
2465	60214	61875
2466	60238	61849
2467	60260	61823
2468	60282	61796
2469	60305	61770
2470	60331	61747
2471	60354	61721
2472	60379	61697
2473	60405	61674
2474	60428	61649
2475	60453	61625
2476	60478	61601
2477	60502	61576
2478	60527	61552
2479	60551	61528
2480	60574	61502
2481	60596	61475
2482	60621	61451
2483	60643	61424
2484	60668	61401
2485	60692	61376
2486	60717	61352
2487	60742	61328
2488	60767	61304
2489	60788	61277
2490	60813	61252
2491	60836	61227
2492	60859	61201
2493	60883	61176
2494	60907	61151
2495	60929	61125
2496	60953	61099
2497	60984	61081
2498	61006	61055
2499	61028	61028
2500	61050	61001
2501	61074	60976
2502	61102	60956
2503	61131	60936
2504	61157	60913
2505	61187	60894
2506	61215	60873
2507	61242	60851
2508	61269	60830
2509	61299	60810
2510	61324	60787
2511	61348	60762
2512	61373	60738
2513	61399	60715
2514	61421	60688
2515	61445	60663
2516	61469	60639
2517	61495	60616
2518	61520	60592
2519	61543	60566
2520	61565	60539
2521	61591	60517
2522	61613	60490
2523	61637	60465
2524	61660	60439
2525	61683	60414
2526	61706	60388
2527	61730	60362
2528	61755	60338
2529	61781	60316
2530	61805	60291
2531	61828	60266
2532	61852	60240
2533	61874	60214
2534	61897	60187
2535	61921	60163
2536	61945	60138
2537	61968	60112
2538	61992	60087
2539	62014	60061
2540	62037	60035
2541	62062	60011
2542	62086	59986
2543	62109	59961
2544	62134	59937
2545	62159	59913
2546	62184	59889
2547	62208	59864
2548	62231	59838
2549	62255	59814
2550	62278	59788
2551	62303	59764
2552	62326	59738
2553	62351	59714
2554	62376	59691
2555	62397	59663
2556	62421	59638
2557	62445	59613
2558	62469	59588
2559	62493	59563
2560	62517	59538
2561	62540	59513
2562	62564	59488
2563	62589	59464
2564	62613	59440
2565	62637	59415
2566	62662	59391
2567	62684	59365
2568	62708	59339
2569	62731	59314
2570	62755	59289
2571	62780	59266
2572	62806	59242
2573	62830	59217
2574	62855	59193
2575	62879	59169
2576	62902	59143
2577	62927	59119
2578	62950	59094
2579	62974	59069
2580	62998	59044
2581	63022	59019
2582	63049	58997
2583	63073	58973
2584	63096	58947
2585	63119	58921
2586	63141	58894
2587	63166	58870
2588	63189	58844
2589	63214	58821
2590	63239	58797
2591	63263	58772
2592	63286	58747
2593	63310	58722
2594	63334	58696
2595	63357	58672
2596	63381	58647
2597	63407	58624
2598	63430	58597
2599	63452	58571
2600	63476	58547
2601	63500	58522
2602	63525	58498
2603	63551	58475
2604	63575	58450
2605	63600	58426
2606	63626	58403
2607	63649	58377
2608	63674	58354
2609	63700	58331
2610	63724	58306
2611	63748	58281
2612	63772	58257
2613	63796	58232
2614	63822	58208
2615	63845	58183
2616	63869	58158
2617	63892	58133
2618	63915	58107
2619	63939	58082
2620	63963	58057
2621	63988	58034
2622	64013	58009
2623	64036	57984
2624	64060	57959
2625	64085	57935
2626	64110	57911
2627	64134	57886
2628	64159	57862
2629	64182	57837
2630	64207	57813
2631	64231	57788
2632	64256	57764
2633	64279	57739
2634	64303	57714
2635	64327	57689
2636	64351	57665
2637	64375	57640
2638	64400	57615
2639	64423	57590
2640	64446	57565
2641	64470	57540
2642	64493	57514
2643	64518	57490
2644	64542	57466
2645	64565	57440
2646	64589	57415
2647	64616	57393
2648	64640	57368
2649	64663	57342
2650	64686	57317
2651	64712	57294
2652	64736	57270
2653	64760	57244
2654	64782	57218
2655	64806	57193
2656	64829	57168
2657	64854	57144
2658	64877	57118
2659	64901	57093
2660	64925	57069
2661	64952	57046
2662	64976	57022
2663	65001	56997
2664	65023	56971
2665	65048	56947
2666	65070	56921
2667	65095	56897
2668	65120	56873
2669	65144	56848
2670	65168	56824
2671	65194	56800
2672	65218	56776
2673	65243	56752
2674	65269	56729
2675	65294	56705
2676	65318	56681
2677	65342	56656
2678	65368	56633
2679	65393	56609
2680	65417	56584
2681	65442	56560
2682	65471	56539
2683	65501	56520
2684	65535	56504
2685	65565	56484
2686	65597	56467
2687	65625	56446
2688	65656	56427
2689	65689	56409
2690	65720	56391
2691	65748	56369
2692	65785	56355
2693	65818	56338
2694	65851	56321
2695	65876	56298
2696	65909	56280
2697	65945	56265
2698	65978	56249
2699	66010	56231
2700	66038	56210
2701	66060	56183
2702	66082	56156
2703	66103	56129
2704	66123	56101
2705	66146	56075
2706	66167	56048
2707	66190	56022
2708	66213	55996
2709	66234	55969
2710	66259	55945
2711	66287	55923
2712	66314	55901
2713	66345	55882
2714	66372	55860
2715	66397	55836
2716	66424	55814
2717	66452	55792
2718	66480	55771
2719	66504	55746
2720	66528	55721
2721	66551	55695
2722	66577	55672
2723	66601	55647
2724	66624	55621
2725	66646	55596
2726	66669	55569
2727	66692	55544
2728	66716	55519
2729	66738	55493
2730	66763	55469
2731	66786	55443
2732	66809	55417
2733	66833	55392
2734	66858	55369
2735	66880	55342
2736	66905	55318
2737	66929	55294
2738	66953	55268
2739	66977	55243
2740	67002	55220
2741	67026	55195
2742	67051	55171
2743	67073	55144
2744	67096	55119
2745	67119	55093
2746	67143	55069
2747	67167	55044
2748	67191	55019
2749	67213	54992
2750	67234	54965
2751	67257	54940
2752	67282	54916
2753	67307	54891
2754	67330	54866
2755	67352	54839
2756	67375	54814
2757	67399	54789
2758	67425	54766
2759	67446	54739
2760	67469	54713
2761	67491	54686
2762	67514	54661
2763	67537	54636
2764	67561	54611
2765	67585	54586
2766	67608	54561
2767	67631	54535
2768	67654	54509
2769	67678	54484
2770	67708	54464
2771	67730	54438
2772	67753	54412
2773	67775	54386
2774	67797	54360
2775	67820	54334
2776	67844	54309
2777	67867	54283
2778	67888	54257
2779	67911	54231
2780	67933	54205
2781	67956	54179
2782	67979	54154
2783	68002	54128
2784	68025	54102
2785	68049	54078
2786	68072	54052
2787	68095	54027
2788	68120	54002
2789	68142	53976
2790	68166	53952
2791	68188	53925
2792	68213	53901
2793	68235	53874
2794	68262	53852
2795	68284	53826
2796	68309	53802
2797	68336	53780
2798	68360	53755
2799	68385	53731
2800	68412	53708
2801	68435	53683
2802	68457	53657
2803	68481	53632
2804	68506	53608
2805	68529	53582
2806	68555	53559
2807	68578	53534
2808	68602	53509
2809	68625	53483
2810	68648	53458
2811	68674	53434
2812	68697	53410
2813	68722	53385
2814	68744	53359
2815	68769	53335
2816	68792	53310
2817	68814	53283
2818	68838	53259
2819	68861	53233
2820	68885	53208
2821	68909	53184
2822	68935	53160
2823	68960	53136
2824	68985	53112
2825	69008	53087
2826	69031	53061
2827	69057	53038
2828	69080	53013
2829	69103	52987
2830	69126	52962
2831	69149	52936
2832	69173	52911
2833	69195	52885
2834	69219	52860
2835	69243	52836
2836	69266	52810
2837	69289	52784
2838	69315	52761
2839	69339	52736
2840	69363	52712
2841	69388	52688
2842	69413	52664
2843	69437	52639
2844	69461	52615
2845	69487	52591
2846	69511	52567
2847	69533	52540
2848	69557	52515
2849	69580	52490
2850	69604	52465
2851	69626	52439
2852	69651	52415
2853	69676	52391
2854	69702	52368
2855	69726	52343
2856	69747	52317
2857	69769	52290
2858	69792	52264
2859	69817	52241
2860	69840	52215
2861	69864	52191
2862	69889	52166
2863	69913	52142
2864	69939	52118
2865	69963	52093
2866	69986	52068
2867	70010	52044
2868	70035	52019
2869	70061	51996
2870	70083	51970
2871	70108	51946
2872	70144	51930
2873	70175	51911
2874	70206	51891
2875	70242	51875
2876	70277	51859
2877	70319	51847
2878	70355	51831
2879	70388	51813
2880	70428	51800
2881	70465	51785
2882	70504	51771
2883	70545	51759
2884	70586	51747
2885	70628	51735
2886	70667	51721
2887	70702	51704
2888	70736	51687
2889	70775	51673
2890	70809	51656
2891	70841	51636
2892	70873	51617
2893	70904	51597
2894	70938	51580
2895	70971	51561
2896	70999	51540
2897	71033	51522
2898	71068	51505
2899	71098	51485
2900	71128	51464
2901	71158	51444
2902	71187	51422
2903	71216	51401
2904	71245	51380
2905	71272	51357
2906	71302	51337
2907	71330	51314
2908	71356	51291
2909	71384	51269
2910	71411	51246
2911	71444	51227
2912	71478	51210
2913	71514	51194
2914	71550	51177
2915	71584	51159
2916	71620	51143
2917	71658	51128
2918	71693	51111
2919	71729	51095
2920	71760	51074
2921	71790	51054
2922	71820	51033
2923	71850	51013
2924	71881	50993
2925	71913	50973
2926	71946	50954
2927	71975	50933
2928	72006	50913
2929	72037	50893
2930	72071	50875
2931	72100	50853
2932	72132	50834
2933	72164	50815
2934	72196	50795
2935	72226	50775
2936	72260	50757
2937	72296	50740
2938	72328	50721
2939	72360	50701
2940	72395	50684
2941	72429	50666
2942	72460	50645
2943	72493	50627
2944	72523	50606
2945	72556	50587
2946	72586	50566
2947	72614	50544
2948	72646	50525
2949	72677	50504
2950	72708	50484
2951	72737	50462
2952	72766	50441
2953	72798	50421
2954	72829	50401
2955	72860	50381
2956	72889	50359
2957	72921	50340
2958	72953	50320
2959	72984	50300
2960	73014	50279
2961	73052	50263
2962	73099	50254
2963	73127	50232
2964	73159	50212
2965	73190	50192
2966	73219	50170
2967	73249	50149
2968	73283	50130
2969	73316	50112
2970	73348	50091
2971	73376	50070
2972	73405	50047
2973	73432	50024
2974	73460	50002
2975	73491	49982
2976	73523	49962
2977	73554	49941
2978	73583	49919
2979	73614	49899
2980	73645	49879
2981	73675	49858
2982	73705	49837
2983	73736	49816
2984	73770	49797
2985	73801	49777
2986	73832	49757
2987	73864	49737
2988	73894	49716
2989	73921	49693
2990	73952	49672
2991	73979	49649
2992	74008	49627
2993	74038	49606
2994	74069	49585
2995	74098	49563
2996	74129	49543
2997	74158	49521
2998	74192	49503
2999	74224	49483
3000	74255	49462
3001	74284	49440
3002	74315	49419
3003	74346	49399
3004	74376	49377
3005	74408	49358
3006	74442	49339
3007	74474	49319
3008	74503	49297
3009	74533	49276
3010	74565	49256
3011	74602	49239
3012	74641	49224
3013	74678	49207
3014	74728	49199
3015	74769	49185
3016	74808	49170
3017	74841	49150
3018	74886	49138
3019	74924	49122
3020	74964	49107
3021	75022	49104
3022	75067	49093
3023	75111	49081
3024	75150	49065
3025	75189	49049
3026	75232	49036
3027	75270	49020
3028	75307	49003
3029	75342	48984
3030	75377	48966
3031	75408	48945
3032	75444	48928
3033	75477	48908
3034	75513	48890
3035	75546	48871
3036	75579	48851
3037	75612	48831
3038	75647	48813
3039	75680	48794
3040	75715	48775
3041	75751	48757
3042	75786	48739
3043	75818	48719
3044	75853	48700
3045	75886	48680
3046	75916	48659
3047	75948	48639
3048	75975	48615
3049	76006	48594
3050	76034	48571
3051	76062	48548
3052	76090	48525
3053	76120	48503
3054	76151	48482
3055	76180	48460
3056	76206	48435
3057	76232	48412
3058	76260	48388
3059	76288	48365
3060	76318	48343
3061	76345	48320
3062	76374	48298
3063	76400	48274
3064	76432	48253
3065	76464	48232
3066	76492	48210
3067	76525	48189
3068	76553	48167
3069	76587	48147
3070	76587	48147
3071	76632	48110
3072	76668	48092
3073	76704	48074
3074	76753	48064
3075	76794	48049
3076	76861	48050
3077	76914	48043
3078	76953	48027
3079	76995	48012
3080	77031	47994
3081	77059	47971
3082	77087	47948
3083	77116	47925
3084	77145	47902
3085	77171	47878
3086	77199	47855
3087	77237	47838
3088	77273	47820
3089	77310	47803
3090	77340	47780
3091	77372	47759
3092	77400	47737
3093	77426	47712
3094	77453	47688
3095	77481	47665
3096	77506	47640
3097	77533	47616
3098	77562	47594
3099	77601	47577
3100	77632	47555
3101	77674	47541
3102	77701	47517
3103	77734	47497
3104	77764	47475
3105	77790	47451
3106	77817	47427
3107	77843	47402
3108	77869	47377
3109	77893	47352
3110	77916	47326
3111	77939	47300
3112	77966	47275
3113	77994	47252
3114	78031	47234
3115	78074	47220
3116	78105	47199
3117	78133	47176
3118	78159	47151
3119	78187	47128
3120	78214	47104
3121	78240	47079
3122	78266	47055
3123	78298	47034
3124	78323	47008
3125	78347	46983
3126	78376	46960
3127	78401	46935
3128	78428	46911
3129	78455	46887
3130	78482	46863
3131	78507	46838
3132	78532	46813
3133	78558	46788
3134	78585	46765
3135	78611	46740
3136	78634	46714
3137	78658	46688
3138	78686	46665
3139	78711	46640
3140	78737	46615
3141	78764	46591
3142	78791	46567
3143	78819	46544
3144	78846	46520
3145	78871	46495
3146	78897	46470
3147	78925	46447
3148	78951	46423
3149	78975	46397
3150	78999	46371
3151	79022	46345
3152	79044	46318
3153	79071	46294
3154	79102	46272
3155	79126	46247
3156	79147	46219
3157	79167	46191
3158	79187	46163
3159	79207	46135
3160	79229	46108
3161	79249	46080
3162	79269	46052
3163	79286	46023
3164	79305	45994
3165	79324	45965
3166	79342	45936
3167	79362	45908
3168	79381	45880
3169	79399	45850
3170	79416	45821
3171	79434	45792
3172	79452	45763
3173	79472	45734
3174	79490	45705
3175	79512	45678
3176	79529	45649
3177	79548	45620
3178	79568	45593
3179	79587	45564
3180	79607	45536
3181	79625	45507
3182	79644	45479
3183	79663	45450
3184	79681	45421
3185	79701	45393
3186	79720	45364
3187	79738	45335
3188	79755	45306
3189	79775	45278
3190	79795	45250
3191	79814	45222
3192	79835	45194
3193	79854	45166
3194	79873	45138
3195	79890	45108
3196	79908	45079
3197	79930	45053
3198	79950	45025
3199	79970	44997
3200	79989	44969
3201	80009	44941
3202	80028	44912
3203	80047	44884
3204	80069	44857
3205	80089	44830
3206	80109	44802
3207	80129	44774
3208	80149	44746
3209	80169	44719
3210	80190	44691
3211	80208	44662
3212	80225	44633
3213	80242	44604
3214	80261	44576
3215	80279	44547
3216	80298	44518
3217	80317	44490
3218	80336	44462
3219	80354	44433
